type,x,y,area
house,-0.21881406644335705,51.48213841957535,0
house,-0.21887602036783615,51.47466945451903,0
house,-0.2193814362460171,51.477097441498366,0
house,-0.2213132265380223,51.47952647229547,0
house,-0.2177445920319315,51.47911648322796,0
house,-0.2214300116813816,51.48151872415117,0
house,-0.2171444266027724,51.47573375142986,0
house,-0.21914656500391472,51.475837687078936,0
house,-0.21639000935259986,51.47396381152524,0
house,-0.22029905301854594,51.47879567960188,0
house,-0.2220879874753457,51.480852349161616,0
house,-0.2214445545438439,51.47740154632171,0
house,-0.22010548695329088,51.479076443588184,0
house,-0.22204171006049886,51.47853506049991,0
house,-0.2178454084270713,51.47496777007873,0
house,-0.22127367061045095,51.47869101068221,0
house,-0.21651309287513806,51.47430960038982,0
house,-0.21910394221450505,51.48094265284567,0
house,-0.21890479548082045,51.48014321960513,0
house,-0.21966619193790107,51.47904739720218,0
house,-0.22066344054040835,51.47611059647687,0
house,-0.2168671569553936,51.47296477062843,0
house,-0.2193099041346729,51.47748177613729,0
house,-0.21991880359607985,51.47872877893318,0
house,-0.2173880706574491,51.47506446169116,0
house,-0.21813010258285756,51.47390832333802,0
house,-0.21925393708834934,51.476395632588456,0
house,-0.21894483126391848,51.47705201876254,0
house,-0.22182541052446586,51.47731167423977,0
house,-0.2171702000926012,51.47536670454665,0
house,-0.2222554924935229,51.4786577505361,0
house,-0.21983789337326773,51.47483710143426,0
house,-0.21828207348267176,51.477687306353026,0
house,-0.21930360596197748,51.4809780147859,0
house,-0.2161318932693439,51.4750465960545,0
house,-0.2183376527836997,51.479389120709676,0
house,-0.2208102573231916,51.47675038064483,0
house,-0.21874906127451849,51.47466827672615,0
house,-0.21786230885401608,51.472486115109355,0
house,-0.21946480666323215,51.48121250482415,0
house,-0.2217900643440511,51.48136378732249,0
house,-0.21884135013853467,51.475802557147205,0
house,-0.2202753297638666,51.48247018627061,0
house,-0.21657884678374656,51.476056825659725,0
house,-0.21845840986788928,51.47356831253118,0
house,-0.2185485233956425,51.473509639634884,0
house,-0.21890176451676813,51.478005179973714,0
house,-0.21792709589018874,51.47517034749318,0
house,-0.21748537499107554,51.47738941985733,0
house,-0.2198475550614631,51.47441589745528,0
house,-0.22268952947276371,51.48148387849458,0
house,-0.2207448348441789,51.48175562900794,0
house,-0.22051967282645094,51.47726863376522,0
house,-0.21939198614681346,51.47656717985071,0
house,-0.21809704223607296,51.478392250609424,0
house,-0.2151088782242672,51.47403371265742,0
house,-0.21787026031983225,51.47921505958253,0
house,-0.2167127615556457,51.47645636418203,0
house,-0.22094428388768986,51.48120741577194,0
house,-0.21785034989866028,51.47588642711139,0
house,-0.2149874063749833,51.47436756015397,0
house,-0.2204483758151764,51.47731247119729,0
house,-0.21912746982043751,51.478641942526615,0
house,-0.22039403078970127,51.47577073962999,0
house,-0.21828597123302385,51.47785918004305,0
house,-0.2205424017132892,51.47824718065478,0
house,-0.21652517084039027,51.47562241737566,0
house,-0.21986759249788893,51.48147105682668,0
house,-0.22165026699906773,51.477129001649864,0
house,-0.2189472867066304,51.48206841062952,0
house,-0.21848060639534814,51.4772665968334,0
house,-0.22007929982189744,51.47798138134097,0
house,-0.2168409387049314,51.47586597382226,0
house,-0.21852546119924188,51.47881007348201,0
house,-0.2192533969055545,51.47672164821026,0
house,-0.2169789513412249,51.47340892035079,0
house,-0.2193092235909561,51.47706559084886,0
house,-0.2153081389195356,51.475436531791495,0
house,-0.21894432026767974,51.478845072787074,0
house,-0.2208488720218088,51.47992886893442,0
house,-0.22091116919086015,51.47555842114386,0
house,-0.2191078427811034,51.478096124366715,0
house,-0.21658122397706409,51.47710109087828,0
house,-0.2152314145197644,51.473538109814264,0
house,-0.21980782521108708,51.48136356209946,0
house,-0.2177356620648658,51.473035521160405,0
house,-0.2200305942483967,51.47823357954444,0
house,-0.21608578791841615,51.47347185411091,0
house,-0.22009871400554007,51.482042331863966,0
house,-0.2172278301584542,51.47677846349942,0
house,-0.21872185587342075,51.4783472576329,0
house,-0.2192843429242721,51.48276434569313,0
house,-0.21809566029519653,51.47254592455102,0
house,-0.22016630750353547,51.47591248587578,0
house,-0.22019900963564448,51.47834875959778,0
house,-0.21866428099448154,51.481166230420335,0
house,-0.2197176066991271,51.47531206991889,0
house,-0.2196153591538187,51.48232073232418,0
house,-0.21993608144304044,51.479938341402615,0
house,-0.22001596146416574,51.475004117153595,0
house,-0.21954912353286254,51.47773240060588,0
house,-0.2174491886568864,51.475283426042026,0
house,-0.2219515709865631,51.48127257180458,0
house,-0.22157829847225075,51.477125984131135,0
house,-0.2201706319254941,51.47864462089422,0
house,-0.22061933072930293,51.477288422251895,0
house,-0.2185045719808115,51.48150774949151,0
house,-0.22004388786280288,51.47963131162941,0
house,-0.2157679406638092,51.47391483374042,0
house,-0.2162172148049104,51.4754298168204,0
house,-0.21938270639546945,51.476958708019524,0
house,-0.21791935488688624,51.474887233414485,0
house,-0.21989791356448465,51.47888246030079,0
house,-0.22211580656401175,51.4808534057051,0
house,-0.21840731728386129,51.475533970288296,0
house,-0.2184792068133932,51.478708583436344,0
house,-0.21567860457015586,51.473439346041296,0
house,-0.21931207960732746,51.47457246507742,0
house,-0.22074150532930373,51.476007221271374,0
house,-0.2214929638264395,51.48073985052715,0
house,-0.21595311321066168,51.47646851420969,0
house,-0.22085925607713086,51.48026225611473,0
house,-0.2181741457375547,51.47785077027722,0
house,-0.22125075710002803,51.478820417447395,0
house,-0.21691357658958832,51.475272999947045,0
house,-0.22064064956922413,51.47850282137572,0
house,-0.2142294021810953,51.4743933159109,0
house,-0.2171232453036411,51.47458314768553,0
house,-0.21529250229632946,51.47578332319313,0
house,-0.21897905737028714,51.47776138594303,0
house,-0.2192735260354238,51.47932148714811,0
house,-0.2207897442414122,51.47986504628383,0
house,-0.21516050852269464,51.474803559247924,0
house,-0.22054034537865086,51.48187700698123,0
house,-0.21835069629178455,51.47937434277479,0
house,-0.21940738279625646,51.4814755734086,0
house,-0.21583969616671786,51.47592916272587,0
house,-0.2194888704372744,51.47962539022847,0
house,-0.2201622434351457,51.47807656543787,0
house,-0.21998320903253404,51.474852715955784,0
house,-0.21787127176237064,51.4759331287279,0
house,-0.2179104720993669,51.4774080305529,0
house,-0.2170214863197043,51.47493805970371,0
house,-0.21482982942872605,51.474411862092,0
house,-0.21943967895099345,51.47948751379445,0
house,-0.2171187177969369,51.476010446284846,0
house,-0.21444330481152346,51.47489442975864,0
house,-0.21780620279459487,51.47676102046093,0
house,-0.2207288472968088,51.48067948924311,0
house,-0.21725182596401552,51.47770006586614,0
house,-0.21808971446044867,51.47846294857721,0
house,-0.21975936445789546,51.47986338997152,0
house,-0.2205781141193164,51.480565205286744,0
house,-0.2154201632618128,51.47451779651272,0
house,-0.2172117476717648,51.47498324964523,0
house,-0.2189159136803254,51.477621908727954,0
house,-0.2156306633353464,51.47444616397274,0
house,-0.21877235295473774,51.47312304918494,0
house,-0.21817853287340694,51.475664767634996,0
house,-0.2153062021719496,51.4755107906332,0
house,-0.22057897597147402,51.47649358520151,0
house,-0.21676948940611332,51.475693671258284,0
house,-0.2209606724611893,51.47560594993042,0
house,-0.21844574891506874,51.478073524438756,0
house,-0.2191355379317415,51.47749311964567,0
house,-0.21829871451086544,51.478107039661964,0
house,-0.2192215594733573,51.47774854607765,0
house,-0.2170959366034313,51.47687481409424,0
house,-0.21793005051243947,51.476864558212654,0
house,-0.22027992999005785,51.47956648064221,0
house,-0.22008981770277666,51.48081747152708,0
house,-0.21943798234992112,51.47528259879843,0
house,-0.22202435303345192,51.48146347243535,0
house,-0.2145175181955208,51.474661550396995,0
house,-0.21800707606431288,51.480380012272775,0
house,-0.22002010291163396,51.47558639004514,0
house,-0.21673327045260365,51.474826528570965,0
house,-0.21972554111960252,51.48031546868484,0
house,-0.21838383777315729,51.4761919778988,0
house,-0.2213335243880616,51.4792015008686,0
house,-0.21766322674292088,51.476170571750096,0
house,-0.21755924356716871,51.477702713849105,0
house,-0.2199430597320268,51.478988166385705,0
house,-0.21809199104447025,51.47823911025834,0
house,-0.21982492657728572,51.474464629738286,0
house,-0.21869384547649207,51.48107460576439,0
house,-0.21729496056773173,51.473439395985864,0
house,-0.21696295058668805,51.47659712230461,0
house,-0.21741203388523972,51.47832295649509,0
house,-0.21881747905018387,51.47911627946858,0
house,-0.22082104700787591,51.48150480901967,0
house,-0.2203508661410167,51.48043964130719,0
house,-0.22063032022455872,51.48111346965047,0
house,-0.2175220644860322,51.474958457253436,0
house,-0.2182026810295539,51.47931617333957,0
house,-0.2171745118327144,51.477713776720066,0
house,-0.2209597398856716,51.47738163209279,0
house,-0.21744692005520505,51.47415275865644,0
house,-0.22036938893709454,51.478870847534246,0
house,-0.2179790765364332,51.477979678185044,0
house,-0.2186792721939259,51.47762558260514,0
house,-0.21411944736697064,51.47414474613886,0
house,-0.21946612535854906,51.47454570471467,0
house,-0.21573490402274087,51.47640010798802,0
house,-0.21580045594503428,51.475791166815846,0
house,-0.21589619483390315,51.47619686279589,0
house,-0.2180533029363717,51.48020174239705,0
house,-0.22089747569056736,51.48173135808072,0
house,-0.21939677283977144,51.4800987795462,0
house,-0.22022478403306064,51.47664175651949,0
house,-0.2141704982714707,51.47422620338933,0
house,-0.21905405174225395,51.480336645548704,0
house,-0.22022415268390486,51.477039932412566,0
house,-0.2189524980552976,51.479243707863645,0
house,-0.2142324947862752,51.47407202103473,0
house,-0.2201539596324602,51.48104127709578,0
house,-0.21949302125134806,51.47910653586229,0
house,-0.21765868555438345,51.474539695175714,0
house,-0.2189301523422699,51.478671601195686,0
house,-0.21941409409883847,51.48041887771014,0
house,-0.21806624606573946,51.47517305870013,0
house,-0.2184940705510916,51.47518050438794,0
house,-0.22122963176884047,51.4763112054485,0
house,-0.22040920038830325,51.4788163459468,0
house,-0.21422209030209868,51.47406013231797,0
house,-0.21651991929220368,51.47367994064695,0
house,-0.21705332426813756,51.4742815326072,0
house,-0.2172559969938052,51.474549537603615,0
house,-0.22064015227491565,51.47916066168325,0
house,-0.21829665168243131,51.474346456817166,0
house,-0.2188077510769816,51.480055034871256,0
house,-0.2213034362321661,51.47828059671074,0
house,-0.21712033675725845,51.472855665975274,0
house,-0.21941276098161536,51.47420950237974,0
house,-0.2210899007159908,51.4808409721173,0
house,-0.21998872897292013,51.48249518641363,0
house,-0.2201726336508472,51.480151230843184,0
house,-0.21851992303634066,51.47682395744379,0
house,-0.21592316083311947,51.47576999202714,0
house,-0.2182889893967083,51.47588220155475,0
house,-0.22171619637810547,51.478165090528,0
house,-0.22053882733145566,51.47927749649184,0
house,-0.21765519082017334,51.47838726750955,0
house,-0.220331145535848,51.47660982590722,0
house,-0.21618657543624986,51.474990109140556,0
house,-0.21850305055358946,51.47480885014215,0
house,-0.2176316890722196,51.47813380701513,0
house,-0.2190406754158054,51.48118641720057,0
house,-0.2212380636830472,51.479387522074006,0
house,-0.2178060713533731,51.47756941306592,0
house,-0.21972105644779152,51.48052556995595,0
house,-0.21747444722579726,51.4729000146984,0
house,-0.21609416082749025,51.474942648904474,0
house,-0.21671352861233,51.47465012441668,0
house,-0.21538465380456906,51.474128079481495,0
house,-0.21951151195887506,51.47861744874916,0
house,-0.2207862103167672,51.47879395953778,0
house,-0.216332476725999,51.47432189968479,0
house,-0.21994917465494584,51.48223856389126,0
house,-0.2206968234030368,51.47826553130597,0
house,-0.21967651346444664,51.48017792882288,0
house,-0.22041594854785615,51.48137691274814,0
house,-0.2196557901199987,51.47936382677311,0
house,-0.2192223607939131,51.47404912729386,0
house,-0.21942510122734585,51.48067924062855,0
house,-0.21850436356994835,51.48117637644306,0
house,-0.217525525551626,51.4757465196975,0
house,-0.22221196704182603,51.478878294770354,0
house,-0.21516105051572226,51.4740085486568,0
house,-0.2156002517344915,51.47444824252907,0
house,-0.21768633627664946,51.474770768127854,0
house,-0.21994059668610333,51.4818303329697,0
house,-0.21776374720700206,51.47860028010884,0
house,-0.2204253173360078,51.475845664067954,0
house,-0.21509926751149575,51.475247452387244,0
house,-0.2179245450086207,51.47524937143086,0
house,-0.2161463917572784,51.475022230938066,0
house,-0.22017647518546332,51.4823549140196,0
house,-0.21762651380345796,51.47853255840406,0
house,-0.22177923409161332,51.48172045194431,0
house,-0.2194357842982368,51.47841179920425,0
house,-0.21769994201661227,51.478698263371285,0
house,-0.2176934159858642,51.47393601443868,0
house,-0.2167543570219734,51.47395522208066,0
house,-0.22038313750114807,51.47699658935525,0
house,-0.2200720035566914,51.4789156039448,0
house,-0.22219702063052127,51.48160076786961,0
house,-0.21743661478746173,51.472963847486106,0
house,-0.21916773974086756,51.479688533077486,0
house,-0.21949324266809306,51.476268609740295,0
house,-0.21621578866490684,51.47446661200519,0
house,-0.21885680473554814,51.477468299057115,0
house,-0.21856202659417845,51.474376068830274,0
house,-0.2174793180708333,51.47388370048191,0
house,-0.21653995936181789,51.473591948471615,0
house,-0.22056927277313712,51.48103999734519,0
house,-0.21842498496657128,51.47697810419941,0
house,-0.21642447518917726,51.47504173453349,0
house,-0.22133053454679705,51.48198420217484,0
house,-0.22018523669661047,51.477924492054136,0
house,-0.21656470766814728,51.47405315625218,0
house,-0.2194657480125008,51.475848875132684,0
house,-0.2186413406959917,51.480545619220926,0
house,-0.21693573998643206,51.47276107543596,0
house,-0.2185836780995668,51.475074791478974,0
house,-0.22105465790463846,51.47594838553164,0
house,-0.2172296986073799,51.47312143941822,0
house,-0.2213561030181388,51.4820656460857,0
house,-0.220230999770522,51.47827475987518,0
house,-0.22212445826994615,51.48151814397195,0
house,-0.220699547631264,51.479794003356545,0
house,-0.22067009680424654,51.478225664333685,0
house,-0.21690854094580825,51.475520078079796,0
house,-0.22181804221594426,51.47750634113525,0
house,-0.21810691057192008,51.47697990554512,0
house,-0.2172064619165059,51.47706725046125,0
house,-0.2189533145425851,51.47369145372581,0
house,-0.21749740576373364,51.474427890363025,0
house,-0.21695747821840985,51.47279200243235,0
house,-0.21835774283068712,51.47448408648593,0
house,-0.22201491953548708,51.481442654766376,0
house,-0.22058160133881752,51.47946225918047,0
house,-0.21714741018858655,51.47608511691613,0
house,-0.21909257221873213,51.47931961804945,0
house,-0.2191027724668405,51.47903229428293,0
house,-0.21985822330473292,51.47478039938714,0
house,-0.21790543769870507,51.47243304703714,0
house,-0.21787006187621533,51.47472947208911,0
house,-0.22130748463500566,51.48102167818552,0
house,-0.2150324694372627,51.47356813408866,0
house,-0.2150520215186718,51.473690854626064,0
house,-0.21882407342362664,51.47643141271165,0
house,-0.2174935021538059,51.477791336495635,0
house,-0.2174595093068577,51.47387963140133,0
house,-0.21866648598735705,51.477231310209724,0
house,-0.2190408037015623,51.479946007749994,0
house,-0.2147210542975281,51.4739075532147,0
house,-0.21916680861714705,51.475686105554026,0
house,-0.21822792484204456,51.479097586015385,0
house,-0.21539494879953786,51.47356419768776,0
house,-0.21976763785338715,51.48258123559182,0
house,-0.2180045449439544,51.478416961271726,0
house,-0.21782203438556452,51.47345531733879,0
house,-0.2204704921011419,51.480289033265436,0
house,-0.22002985837395347,51.47798743887437,0
house,-0.22180783576570412,51.47904288095053,0
house,-0.21899677617093288,51.47922262387324,0
house,-0.2187772088828012,51.476918537884295,0
house,-0.22057969169591504,51.47630609249686,0
house,-0.21773330073429328,51.475540372379406,0
house,-0.21927708582774366,51.47877067522079,0
house,-0.21739619928529247,51.474281411994106,0
house,-0.2184036246977696,51.47788061809384,0
house,-0.2188495779534408,51.47614833905083,0
house,-0.21880175439824265,51.47776368182886,0
house,-0.21861218949986366,51.47804065373331,0
house,-0.21791954199765265,51.47315812753314,0
house,-0.22104692275499893,51.47855542159483,0
house,-0.2220898105144038,51.481050696203525,0
house,-0.21636052057967295,51.47327921658631,0
house,-0.22072349300644029,51.480845479602486,0
house,-0.22163493280333266,51.47737300791139,0
house,-0.21911163706939304,51.47611155437225,0
house,-0.21642686659406746,51.47658705057162,0
house,-0.21931565795966027,51.48202679810067,0
house,-0.21666833267757046,51.47446338376685,0
house,-0.22229636083963772,51.47906630369254,0
house,-0.22010624492687245,51.48251719384386,0
house,-0.21910854218163256,51.476943893464224,0
house,-0.21633798830015655,51.47371344017883,0
house,-0.2189544911950973,51.4773293994249,0
house,-0.2161058710072056,51.47609117370671,0
house,-0.2196224181302228,51.476754666550406,0
house,-0.2180244629461818,51.47700517816532,0
house,-0.21899499078771367,51.481599927538284,0
house,-0.2163982275668672,51.47350585520579,0
house,-0.21945695410210286,51.477474456359346,0
house,-0.21878779497808146,51.47480796997821,0
house,-0.21861621716962346,51.475266625410825,0
house,-0.21766281289060294,51.47812713012646,0
house,-0.21953151286165928,51.47646506610089,0
house,-0.2159569821556805,51.475502727082606,0
house,-0.21587206891449212,51.4753089951874,0
house,-0.22027710476798554,51.48113265734887,0
house,-0.21941032358795728,51.475002478483496,0
house,-0.2213255168441114,51.4808159706004,0
house,-0.21975745450587,51.476341533083726,0
house,-0.22228724448625375,51.47893879027586,0
house,-0.22033605616845067,51.47812886777941,0
house,-0.21868449548331845,51.47394597369316,0
house,-0.21955680229381375,51.47504730113322,0
house,-0.21803476914604136,51.477814151874725,0
house,-0.21712558946912075,51.477375068318636,0
house,-0.2221381663322336,51.47836866530509,0
house,-0.2171440284570192,51.47461572443756,0
house,-0.219927879686644,51.47672098698535,0
house,-0.22000175061760585,51.475654184098424,0
house,-0.22136934718853452,51.4791487883677,0
house,-0.21492408219243087,51.474772585401574,0
house,-0.22181767644308967,51.48089556638506,0
house,-0.2214585324093124,51.47896391941339,0
house,-0.2160243565703812,51.47473659412879,0
house,-0.21924515980717726,51.479954269837904,0
house,-0.21899994681958035,51.48167819245282,0
house,-0.22025423243840328,51.47503175145834,0
house,-0.2192596683774773,51.477430793488935,0
house,-0.2176715014061449,51.477747881113224,0
house,-0.22009376309209167,51.479434694640425,0
house,-0.21670044008461284,51.47355852561697,0
house,-0.22111945188275106,51.48164970749999,0
house,-0.2185164902207514,51.47369818990168,0
house,-0.2190503313986291,51.47427095222569,0
house,-0.22066735171628446,51.47755199348583,0
house,-0.21935931052893395,51.47681223469693,0
house,-0.22178630720397266,51.4808730589188,0
house,-0.2211046170658756,51.47904356387912,0
house,-0.2169029955862772,51.47686259402534,0
house,-0.2198533528807213,51.477460874791106,0
house,-0.221691146137538,51.4779717767484,0
house,-0.22033022117624526,51.47620069496517,0
house,-0.21655375261704585,51.47337236409961,0
house,-0.21987699868784116,51.480713617374505,0
house,-0.21760477953890472,51.47850175571011,0
house,-0.21509891644668844,51.474385259363146,0
house,-0.22078410250519964,51.481499272072774,0
house,-0.22036162345669624,51.478731319487714,0
house,-0.21823574900731785,51.47779440608877,0
house,-0.2184680871993507,51.477799814558956,0
house,-0.216169439317256,51.475806667615565,0
house,-0.21723175520026908,51.475280539505746,0
house,-0.21861855110054024,51.473702711862536,0
house,-0.21884263371306356,51.47417106655625,0
house,-0.21659746277621209,51.47533709379118,0
house,-0.2216846296186846,51.48170067755999,0
house,-0.2186553109527747,51.474947343694446,0
house,-0.2163312008716247,51.4744195677401,0
house,-0.21759669225585532,51.47783078129841,0
house,-0.21858790978765555,51.475090351562606,0
house,-0.2189970044226984,51.47802801676079,0
house,-0.21708828972180794,51.475467596141684,0
house,-0.21849482551234686,51.47675927034501,0
house,-0.22005593256417885,51.47646098556992,0
house,-0.21983438153397486,51.47857091716683,0
house,-0.2149011368165092,51.4739295487969,0
house,-0.22212584280009615,51.47896402271029,0
house,-0.2214617864675819,51.47659348336704,0
house,-0.21523183399152904,51.47499351097089,0
house,-0.2209080882472518,51.479762882943156,0
house,-0.22159416965065004,51.481182936034344,0
house,-0.2138460455354218,51.47410577923761,0
house,-0.22112436636123084,51.481339931468675,0
house,-0.2195095031776671,51.47741494028448,0
house,-0.2176441799871509,51.474632965413655,0
house,-0.21868527069365573,51.479392179471645,0
house,-0.2180029740801117,51.47995571288624,0
house,-0.21698084825885788,51.47639754483878,0
house,-0.2156303950260703,51.47550986358919,0
house,-0.21973569437085266,51.47589892329522,0
house,-0.22214451576082886,51.481495183703956,0
house,-0.2217148890323681,51.477304945626294,0
house,-0.22060198004537335,51.476257497376864,0
house,-0.22014998314266648,51.47939928527664,0
house,-0.2193292196641336,51.47924732789517,0
house,-0.2165637112900334,51.476099572819074,0
house,-0.2203243606358684,51.4801617338274,0
house,-0.2185184368543042,51.48136076804086,0
house,-0.2199796015582913,51.47687100318269,0
house,-0.22037846144990805,51.47991736882394,0
house,-0.21971026596472693,51.47486915109782,0
house,-0.215249073808804,51.47493593469494,0
house,-0.21679461815073345,51.47322689142146,0
house,-0.2183517341167892,51.47866756319532,0
house,-0.21837197536583447,51.47346113432682,0
house,-0.2173338413738566,51.472716757843955,0
house,-0.2190409719654921,51.4749119218049,0
house,-0.22004592747912768,51.475851373077546,0
house,-0.22021352148967616,51.47568196428298,0
house,-0.2197704552902526,51.47848033468911,0
house,-0.21835738624125967,51.47312319083749,0
house,-0.21829964247510905,51.475098272762864,0
house,-0.21819584237493486,51.47758618548988,0
house,-0.21501143864840327,51.474364600198705,0
house,-0.2181586853784641,51.48025181834176,0
house,-0.2199696910535092,51.480630649437714,0
house,-0.21706571904146,51.47657913847872,0
house,-0.22241972302848834,51.48120427227083,0
house,-0.21969553160251626,51.47817672656011,0
house,-0.2192993777483308,51.47844704510826,0
house,-0.2194744343017668,51.47692250413005,0
house,-0.21847566906990806,51.475855198596236,0
house,-0.21978047793123515,51.47819035188999,0
house,-0.2213221181001357,51.477044041696495,0
house,-0.21758422048683407,51.47586826081749,0
house,-0.218505688708958,51.47982291372961,0
house,-0.21961354352564053,51.47891228540514,0
house,-0.2171723869034864,51.477043579175046,0
house,-0.21499395320279485,51.473940846975225,0
house,-0.2210658635167218,51.48026461841754,0
house,-0.21938594729518932,51.47807214667514,0
house,-0.2219287764329702,51.479248167089146,0
house,-0.21824056400717431,51.47950262776578,0
house,-0.2179157287454476,51.48038435702323,0
house,-0.22105810724271827,51.47726910017521,0
house,-0.21986526867800668,51.47620780009019,0
house,-0.21767624075905528,51.474628276245745,0
house,-0.22075478845564264,51.480960667036285,0
house,-0.22099911852291104,51.47904117732635,0
house,-0.2186232403088297,51.480649207011396,0
house,-0.2150352723333042,51.47405932340433,0
house,-0.21632473665171864,51.47459529120887,0
house,-0.2192473150984055,51.48187612967354,0
house,-0.21686463541322729,51.477224718732614,0
house,-0.22004285356355266,51.47484231616942,0
house,-0.2206014618938565,51.48012008421738,0
house,-0.2169690538622328,51.47631304398865,0
house,-0.2210414761352256,51.4800360192265,0
house,-0.21635069276885824,51.474093541463596,0
house,-0.21814245541708813,51.47418203845427,0
house,-0.22232357124887875,51.48145104773435,0
house,-0.219170522118534,51.4797470769265,0
house,-0.2186125458726634,51.47486952972467,0
house,-0.2216728523446867,51.477877734180296,0
house,-0.21752634512699806,51.47855677854765,0
house,-0.21555391065419247,51.476099697306175,0
house,-0.2212713726914277,51.48090471820306,0
house,-0.21825829849462647,51.47793685671648,0
house,-0.21819687575040767,51.479282875644294,0
house,-0.2187850074820744,51.48070479368677,0
house,-0.21723257461924475,51.47282424186052,0
house,-0.21922711823069854,51.4785566474125,0
house,-0.2153594246568296,51.47408594244214,0
house,-0.21875997796381072,51.47605048612411,0
house,-0.2162785707306514,51.47542311236776,0
house,-0.22157627378602304,51.477286782850506,0
house,-0.21878486183980836,51.48028291937002,0
